;value;words
0;0.004;interessiertem
0;0.004;interessiertesten
0;0.004;interessierteres
0;0.004;interessierterer
0;0.004;interessiertestem
0;0.004;interessiertere
0;0.004;investieren
0;0.004;investierte
0;0.004;investierest
0;0.004;investierten
0;0.004;investierst
0;0.004;investieret
0;0.004;investiertest
0;0.004;investiertet
0;0.004;investiere
0;0.004;investiert
0;0.0756;jubeln
0;0.0756;jubele
0;0.0756;juble
0;0.0756;jubelst
0;0.0756;jubelt
0;0.0756;jublest
0;0.0756;jublet
0;0.0756;jubelte
0;0.0756;jubeltest
0;0.0756;jubelten
0;0.0756;jubeltet
0;0.0756;gejubelt
0;0.004;kinderleicht
0;0.004;kinderleichte
0;0.004;kinderleichtem
0;0.004;kinderleichten
0;0.004;kinderleichter
0;0.004;kinderleichtes
0;0.004;klaglos
0;0.004;klaglose
0;0.004;klaglosem
0;0.004;klaglosen
0;0.004;klagloser
0;0.004;klagloses
0;0.004;klar
0;0.004;klaren
0;0.004;klareres
0;0.004;klarem
0;0.004;klarerer
0;0.004;klarer
0;0.004;klareren
0;0.004;klarstes
0;0.004;klarerem
0;0.004;klarster
0;0.004;klarere
0;0.004;klarste
0;0.004;klarstem
0;0.004;klarsten
0;0.004;klares
0;0.004;klare
0;0.3474;nan
0;0.004;klassisch
0;0.004;klassisches
0;0.004;klassische
0;0.004;klassischer
0;0.004;klassischste
0;0.004;klassischen
0;0.004;klassischerer
0;0.004;klassischeres
0;0.004;klassischerem
0;0.004;klassischere
0;0.004;klassischeren
0;0.004;klassischem
0;0.004;klassischstem
0;0.004;klassischsten
0;0.004;klassischstes
0;0.004;klassischster
0;0.457;klettern
0;0.457;kletteren
0;0.457;kletterst
0;0.457;kletterten
0;0.457;klettertest
0;0.457;geklettert
0;0.457;klettert
0;0.457;klettere
0;0.457;klettertet
0;0.457;kletterte
0;0.004;klimatisiert
0;0.004;klimatisierte
0;0.004;klimatisiertem
0;0.004;klimatisierten
0;0.004;klimatisierter
0;0.004;klimatisiertes
0;0.3532;klug
0;0.3532;kluegsten
0;0.3532;kluegstem
0;0.3532;kluge
0;0.3532;kluger
0;0.3532;kluges
0;0.3532;kluegste
0;0.3532;kluegster
0;0.3532;kluegstes
0;0.3532;klueger
0;0.3532;kluegere
0;0.3532;klugen
0;0.3532;kluegerem
0;0.3532;kluegeren
0;0.3532;klugem
0;0.3532;kluegerer
0;0.3532;kluegeres
0;0.004;klaeren
0;0.004;klaertest
0;0.004;klaerest
0;0.004;geklaert
0;0.004;klaerten
0;0.004;klaert
0;0.004;klaerst
0;0.004;klaere
0;0.004;klaeret
0;0.004;klaertet
0;0.004;klaerte
0;0.004;knorke
0;0.004;knorkem
0;0.004;knorken
0;0.004;knorker
0;0.004;knorkes
0;0.2086;knuddelig
0;0.2086;knuddelige
0;0.2086;knuddeligem
0;0.2086;knuddeligen
0;0.2086;knuddeliger
0;0.2086;knuddeliges
0;0.2086;knuddeligere
0;0.2086;knuddeligerem
0;0.2086;knuddeligeren
0;0.2086;knuddeligerer
0;0.2086;knuddeligeres
0;0.2086;knuddeligste
0;0.2086;knuddeligstem
0;0.2086;knuddeligsten
0;0.2086;knuddeligster
0;0.2086;knuddeligstes
0;0.0974;knuffig
0;0.0974;knuffige
0;0.0974;knuffigem
0;0.0974;knuffigen
0;0.0974;knuffiger
0;0.0974;knuffiges
0;0.0974;knuffigere
0;0.0974;knuffigerem
0;0.0974;knuffigeren
0;0.0974;knuffigerer
0;0.0974;knuffigeres
0;0.0974;knuffigste
0;0.0974;knuffigstem
0;0.0974;knuffigsten
0;0.0974;knuffigster
0;0.0974;knuffigstes
0;0.0809;kollegial
0;0.0809;kollegialer
0;0.0809;kollegiales
0;0.0809;kollegialere
0;0.0809;kollegialen
0;0.0809;kollegialem
0;0.0809;kollegialeren
0;0.0809;kollegialsten
0;0.0809;kollegialstes
0;0.0809;kollegialerem
0;0.0809;kollegialster
0;0.0809;kollegialste
0;0.0809;kollegiale
0;0.0809;kollegialeres
0;0.0809;kollegialstem
0;0.0809;kollegialerer
0;0.08;komfortabel
0;0.08;komfortabler
0;0.08;komfortables
0;0.08;komfortabelstes
0;0.08;komfortable
0;0.08;komfortabelster
0;0.08;komfortablem
0;0.08;komfortablen
0;0.08;komfortabelsten
0;0.08;komfortabelstem
0;0.08;komfortablerem
0;0.08;komfortableren
0;0.08;komfortablerer
0;0.08;komfortabelste
0;0.08;komfortableres
0;0.08;komfortablere
0;0.004;kommod
0;0.004;kommodestem
0;0.004;kommodesten
0;0.004;kommoderem
0;0.004;kommoderen
0;0.004;kommodestes
0;0.004;kommodester
0;0.004;kommodere
0;0.004;kommodes
0;0.004;kommoder
0;0.004;kommoderes
0;0.004;kommodeste
0;0.004;kommoderer
0;0.004;kommode
0;0.004;kommoden
0;0.004;kommodem
0;0.004;kommunikativ
0;0.004;kommunikativerer
0;0.004;kommunikativste
0;0.004;kommunikativeres
0;0.004;kommunikativeren
0;0.004;kommunikativerem
0;0.004;kommunikativster
0;0.004;kommunikativstes
0;0.004;kommunikativen
0;0.004;kommunikativsten
0;0.004;kommunikativstem
0;0.004;kommunikatives
0;0.004;kommunikative
0;0.004;kommunikativer
0;0.004;kommunikativere
0;0.004;kommunikativem
0;0.004;kompatibel
0;0.004;kompatibelstem
0;0.004;kompatibelsten
0;0.004;kompatibelster
0;0.004;kompatibelstes
0;0.004;kompatiblerer
0;0.004;kompatibleres
0;0.004;kompatibelste
0;0.004;kompatiblem
0;0.004;kompatiblen
0;0.004;kompatibles
0;0.004;kompatiblerem
0;0.004;kompatibler
0;0.004;kompatibleren
0;0.004;kompatiblere
0;0.004;kompatible
0;0.004;kompensieren
0;0.004;kompensierte
0;0.004;kompensierest
0;0.004;kompensierst
0;0.004;kompensierten
0;0.004;kompensiertest
0;0.004;kompensiere
0;0.004;kompensiert
0;0.004;kompensiertet
0;0.004;kompensieret
0;0.0789;kompetent
0;0.0789;kompetentesten
0;0.0789;kompetentestem
0;0.0789;kompetentestes
0;0.0789;kompetentester
0;0.0789;kompetentere
0;0.0789;kompetenten
0;0.0789;kompetenteres
0;0.0789;kompetentem
0;0.0789;kompetenterer
0;0.0789;kompetentes
0;0.0789;kompetenter
0;0.0789;kompetente
0;0.0789;kompetenteste
0;0.0789;kompetenteren
0;0.0789;kompetenterem
0;0.004;komplett
0;0.004;komplettester
0;0.004;kompletteste
0;0.004;komplettestes
0;0.004;kompletter
0;0.004;komplettes
0;0.004;komplettem
0;0.004;kompletten
0;0.004;kompletteres
0;0.004;kompletterer
0;0.004;komplette
0;0.004;komplettesten
0;0.004;kompletterem
0;0.004;komplettere
0;0.004;komplettestem
0;0.004;kompletteren
0;0.004;konfliktfrei
0;0.004;konfliktfreieres
0;0.004;konfliktfreies
0;0.004;konfliktfreiste
0;0.004;konfliktfreie
0;0.004;konfliktfreierer
0;0.004;konfliktfreieren
0;0.004;konfliktfreierem
0;0.004;konfliktfreiere
0;0.004;konfliktfreistem
0;0.004;konfliktfreister
0;0.004;konfliktfreisten
0;0.004;konfliktfreistes
0;0.004;konfliktfreien
0;0.004;konfliktfreiem
0;0.004;konfliktfreier
0;0.004;kongenial
0;0.004;kongenialste
0;0.004;kongenialeren
0;0.004;kongenialere
0;0.004;kongenialstem
0;0.004;kongenialerem
0;0.004;kongenialster
0;0.004;kongenialstes
0;0.004;kongenialsten
0;0.004;kongeniale
0;0.004;kongenialerer
0;0.004;kongenialeres
0;0.004;kongenialen
0;0.004;kongenialem
0;0.004;kongeniales
0;0.004;kongenialer
0;0.004;konkret
0;0.004;konkreteres
0;0.004;konkretere
0;0.004;konkreterer
0;0.004;konkreteste
0;0.004;konkreteren
0;0.004;konkreterem
0;0.004;konkretestem
0;0.004;konkretesten
0;0.004;konkrete
0;0.004;konkretester
0;0.004;konkretestes
0;0.004;konkretes
0;0.004;konkreter
0;0.004;konkreten
0;0.004;konkretem
0;0.004;konkurrenzfaehig
0;0.004;konkurrenzfaehige
0;0.004;konkurrenzfaehigere
0;0.004;konkurrenzfaehigste
0;0.004;konkurrenzfaehigem
0;0.004;konkurrenzfaehigsten
0;0.004;konkurrenzfaehigen
0;0.004;konkurrenzfaehigstem
0;0.004;konkurrenzfaehigerem
0;0.004;konkurrenzfaehigstes
0;0.004;konkurrenzfaehigeren
0;0.004;konkurrenzfaehigster
0;0.004;konkurrenzfaehiger
0;0.004;konkurrenzfaehiges
0;0.004;konkurrenzfaehigerer
0;0.004;konkurrenzfaehigeres
0;0.004;konsequent
0;0.004;konsequenterem
0;0.004;konsequenteren
0;0.004;konsequentes
0;0.004;konsequenter
0;0.004;konsequenterer
0;0.004;konsequenteste
0;0.004;konsequentestes
0;0.004;konsequenteres
0;0.004;konsequentester
0;0.004;konsequentem
0;0.004;konsequentesten
0;0.004;konsequentestem
0;0.004;konsequente
0;0.004;konsequenten
0;0.004;konsequentere
0;0.004;konsistent
0;0.004;konsistenterem
0;0.004;konsistentestes
0;0.004;konsistentester
0;0.004;konsistenten
0;0.004;konsistentem
0;0.004;konsistenteste
0;0.004;konsistenter
0;0.004;konsistenteren
0;0.004;konsistentes
0;0.004;konsistente
0;0.004;konsistenteres
0;0.004;konsistenterer
0;0.004;konsistentesten
0;0.004;konsistentere
0;0.004;konsistentestem
0;0.004;konsolidieren
0;0.004;konsolidierte
0;0.004;konsolidierest
0;0.004;konsolidieret
0;0.004;konsolidiert
0;0.004;konsolidiertest
0;0.004;konsolidiere
0;0.004;konsolidiertet
0;0.004;konsolidierst
0;0.004;konsolidierten
0;0.087;konstant
0;0.087;konstantester
0;0.087;konstantestem
0;0.087;konstantesten
0;0.087;konstanteste
0;0.087;konstantestes
0;0.087;konstantes
0;0.087;konstanterer
0;0.087;konstanter
0;0.087;konstanteres
0;0.087;konstantere
0;0.087;konstanterem
0;0.087;konstanteren
0;0.087;konstante
0;0.087;konstantem
0;0.087;konstanten
0;0.0894;konstruktiv
0;0.0894;konstruktivsten
0;0.0894;konstruktives
0;0.0894;konstruktiver
0;0.0894;konstruktivstem
0;0.0894;konstruktive
0;0.0894;konstruktivere
0;0.0894;konstruktivstes
0;0.0894;konstruktiveres
0;0.0894;konstruktivster
0;0.0894;konstruktiverer
0;0.0894;konstruktiven
0;0.0894;konstruktivem
0;0.0894;konstruktiveren
0;0.0894;konstruktiverem
0;0.0894;konstruktivste
0;0.004;konsultieren
0;0.004;konsultierest
0;0.004;konsultierten
0;0.004;konsultierst
0;0.004;konsultiertet
0;0.004;konsultierte
0;0.004;konsultieret
0;0.004;konsultiertest
0;0.004;konsultiere
0;0.004;konsultiert
0;0.004;kontinuierlich
0;0.004;kontinuierliches
0;0.004;kontinuierlichstes
0;0.004;kontinuierlichster
0;0.004;kontinuierlichen
0;0.004;kontinuierlicheres
0;0.004;kontinuierlichsten
0;0.004;kontinuierlichem
0;0.004;kontinuierlicherer
0;0.004;kontinuierlichstem
0;0.004;kontinuierlicher
0;0.004;kontinuierlicheren
0;0.004;kontinuierlicherem
0;0.004;kontinuierlichste
0;0.004;kontinuierlichere
0;0.004;kontinuierliche
0;0.004;konzertiert
0;0.004;konzertierte
0;0.004;konzertiertem
0;0.004;konzertierten
0;0.004;konzertierter
0;0.004;konzertiertes
0;0.004;konzertiertere
0;0.004;konzertierterem
0;0.004;konzertierteren
0;0.004;konzertierterer
0;0.004;konzertierteres
0;0.004;konzertierteste
0;0.004;konzertiertestem
0;0.004;konzertiertesten
0;0.004;konzertiertester
0;0.004;konzertiertestes
0;0.004;kooperativ
0;0.004;kooperativere
0;0.004;kooperativeren
0;0.004;kooperativstes
0;0.004;kooperativeres
0;0.004;kooperativster
0;0.004;kooperativerer
0;0.004;kooperative
0;0.004;kooperatives
0;0.004;kooperativerem
0;0.004;kooperativsten
0;0.004;kooperativer
0;0.004;kooperativstem
0;0.004;kooperativem
0;0.004;kooperativen
0;0.004;kooperativste
0;0.004;kooperieren
0;0.004;kooperiere
0;0.004;kooperierst
0;0.004;kooperiert
0;0.004;kooperierest
0;0.004;kooperieret
0;0.004;kooperierte
0;0.004;kooperiertest
0;0.004;kopperierten
0;0.004;kooperiertet
0;0.004;koordinieren
0;0.004;koordiniere
0;0.004;koordinierst
0;0.004;koordiniert
0;0.004;koordinierest
0;0.004;koordinieret
0;0.004;koordinierte
0;0.004;koordiniertest
0;0.004;koordinierten
0;0.004;koordiniertet
0;0.004;koordiniert
0;0.004;koordinierte
0;0.004;koordiniertem
0;0.004;koordinierten
0;0.004;koordinierter
0;0.004;koordiniertes
0;0.004;korrekt
0;0.004;korrektestem
0;0.004;korrektesten
0;0.004;korrekteste
0;0.004;korrekteren
0;0.004;korrektestes
0;0.004;korrekteres
0;0.004;korrekterer
0;0.004;korrektester
0;0.004;korrektes
0;0.004;korrektere
0;0.004;korrektem
0;0.004;korrekterem
0;0.004;korrekte
0;0.004;korrekten
0;0.004;korrekter
0;0.0777;kostbar
0;0.0777;kostbare
0;0.0777;kostbarere
0;0.0777;kostbarstes
0;0.0777;kostbarer
0;0.0777;kostbareres
0;0.0777;kostbarster
0;0.0777;kostbarerer
0;0.0777;kostbarsten
0;0.0777;kostbares
0;0.0777;kostbarste
0;0.0777;kostbarerem
0;0.0777;kostbarstem
0;0.0777;kostbaren
0;0.0777;kostbarem
0;0.0777;kostbareren
0;0.004;kostenguenstig
0;0.004;kostenguenstiges
0;0.004;kostenguenstigere
0;0.004;kostenguenstigeres
0;0.004;kostenguenstiger
0;0.004;kostenguenstigerer
0;0.004;kostenguenstige
0;0.004;kostenguenstigem
0;0.004;kostenguenstigen
0;0.004;kostenguenstigeren
0;0.004;kostenguenstigste
0;0.004;kostenguenstigstem
0;0.004;kostenguenstigsten
0;0.004;kostenguenstigstes
0;0.004;kostenguenstigster
0;0.004;kostenguenstigerem
0;0.004;kostenlos
0;0.004;kostenlose
0;0.004;kostenlosem
0;0.004;kostenlosen
0;0.004;kostenloser
0;0.004;kostenloses
0;0.2214;kraftvoll
0;0.2214;kraftvollstes
0;0.2214;kraftvollste
0;0.2214;kraftvolleren
0;0.2214;kraftvollerem
0;0.2214;kraftvollster
0;0.2214;kraftvollere
0;0.2214;kraftvollerer
0;0.2214;kraftvollem
0;0.2214;kraftvolle
0;0.2214;kraftvollen
0;0.2214;kraftvollsten
0;0.2214;kraftvollstem
0;0.2214;kraftvoller
0;0.2214;kraftvolleres
0;0.2214;kraftvolles
0;0.5865;kreativ
0;0.5865;kreative
0;0.5865;kreativste
0;0.5865;kreatives
0;0.5865;kreativstem
0;0.5865;kreativer
0;0.5865;kreativeres
0;0.5865;kreativerer
0;0.5865;kreativster
0;0.5865;kreativen
0;0.5865;kreativstes
0;0.5865;kreativem
0;0.5865;kreativeren
0;0.5865;kreativere
0;0.5865;kreativsten
0;0.5865;kreativerem
0;0.004;kritisch
0;0.004;kritischerer
0;0.004;kritischste
0;0.004;kritischeres
0;0.004;kritischsten
0;0.004;kritischstem
0;0.004;kritischster
0;0.004;kritischerem
0;0.004;kritischeren
0;0.004;kritischer
0;0.004;kritisches
0;0.004;kritischstes
0;0.004;kritischen
0;0.004;kritischem
0;0.004;kritischere
0;0.004;kritische
0;0.2408;kraeftig
0;0.2408;kraeftige
0;0.2408;kraeftigere
0;0.2408;kraeftigerem
0;0.2408;kraeftigeren
0;0.2408;kraeftigste
0;0.2408;kraeftigster
0;0.2408;kraeftigerer
0;0.2408;kraeftigstem
0;0.2408;kraeftigsten
0;0.2408;kraeftigeres
0;0.2408;kraeftigen
0;0.2408;kraeftigem
0;0.2408;kraeftiges
0;0.2408;kraeftiger
0;0.2408;kraeftigstes
0;0.004;kulant
0;0.004;kulanten
0;0.004;kulantestem
0;0.004;kulantesten
0;0.004;kulantem
0;0.004;kulantere
0;0.004;kulanteste
0;0.004;kulantestes
0;0.004;kulante
0;0.004;kulantester
0;0.004;kulantes
0;0.004;kulanter
0;0.004;kulanterem
0;0.004;kulanteren
0;0.004;kulanteres
0;0.004;kulanterer
0;0.0731;kultiviert
0;0.0731;kultivierterer
0;0.0731;kultiviertem
0;0.0731;kultivierteren
0;0.0731;kultivierterem
0;0.0731;kultivierten
0;0.0731;kultiviertes
0;0.0731;kultivierter
0;0.0731;kultivierteste
0;0.0731;kultivierteres
0;0.0731;kultiviertesten
0;0.0731;kultiviertestem
0;0.0731;kultiviertestes
0;0.0731;kultiviertester
0;0.0731;kultivierte
0;0.0731;kultiviertere
0;0.004;kunstreich
0;0.004;kunstreiches
0;0.004;kunstreichstes
0;0.004;kunstreichster
0;0.004;kunstreicher
0;0.004;kunstreichsten
0;0.004;kunstreicherem
0;0.004;kunstreichste
0;0.004;kunstreiche
0;0.004;kunstreichere
0;0.004;kunstreicheren
0;0.004;kunstreicherer
0;0.004;kunstreicheres
0;0.004;kunstreichem
0;0.004;kunstreichen
0;0.004;kunstreichstem
0;0.004;kunstvoll
0;0.004;kunstvollere
0;0.004;kunstvolleres
0;0.004;kunstvollerer
0;0.004;kunstvolleren
0;0.004;kunstvollerem
0;0.004;kunstvoller
0;0.004;kunstvollste
0;0.004;kunstvolles
0;0.004;kunstvollstem
0;0.004;kunstvollsten
0;0.004;kunstvolle
0;0.004;kunstvollster
0;0.004;kunstvollstes
0;0.004;kunstvollen
0;0.004;kunstvollem
0;0.004;kurieren
0;0.004;kurierte
0;0.004;kuriertet
0;0.004;kuriertest
0;0.004;kurierst
0;0.004;kuriert
0;0.004;kurieret
0;0.004;kuriere
0;0.004;kurierest
0;0.004;kurierten
0;0.2016;kuemmern
0;0.2016;kuemmert
0;0.2016;kuemmere
0;0.2016;kuemmerte
0;0.2016;gekuemmert
0;0.2016;kuemmertet
0;0.2016;kuemmerst
0;0.2016;kuemmertest
0;0.2016;kuemmeren
0;0.2016;kuemmerten
0;0.004;kuenstlerisch
0;0.004;kuenstlerisches
0;0.004;kuenstlerischsten
0;0.004;kuenstlerische
0;0.004;kuenstlerischstem
0;0.004;kuenstlerischere
0;0.004;kuenstlerischem
0;0.004;kuenstlerischerem
0;0.004;kuenstlerischen
0;0.004;kuenstlerischster
0;0.004;kuenstlerischstes
0;0.004;kuenstlerischer
0;0.004;kuenstlerischeren
0;0.004;kuenstlerischerer
0;0.004;kuenstlerischeres
0;0.004;kuenstlerischste
0;0.0135;lachen
0;0.0135;lachte
0;0.0135;lachten
0;0.0135;gelacht
0;0.0135;lachtest
0;0.0135;lachet
0;0.0135;lachest
0;0.0135;lachtet
0;0.0135;lacht
0;0.0135;lache
0;0.0135;lachst
0;0.2026;langlebig
0;0.2026;langlebigeres
0;0.2026;langlebigerer
0;0.2026;langlebige
0;0.2026;langlebigem
0;0.2026;langlebigen
0;0.2026;langlebigste
0;0.2026;langlebigstes
0;0.2026;langlebiger
0;0.2026;langlebiges
0;0.2026;langlebigster
0;0.2026;langlebigeren
0;0.2026;langlebigere
0;0.2026;langlebigerem
0;0.2026;langlebigsten
0;0.2026;langlebigstem
0;0.004;lautstark
0;0.004;lautstarke
0;0.004;lautstarkem
0;0.004;lautstarken
0;0.004;lautstarker
0;0.004;lautstarkes
0;0.004;lautstaerkere
0;0.004;lautstaerkerem
0;0.004;lautstaerkeren
0;0.004;lautstaerkerer
0;0.004;lautstaerkeres
0;0.004;lautstaerkste
0;0.004;lautstaerkstem
0;0.004;lautstaerksten
0;0.004;lautstaerkster
0;0.004;lautstaerkstes
0;0.0947;lebendig
0;0.0947;lebendigstes
0;0.0947;lebendigster
0;0.0947;lebendiger
0;0.0947;lebendiges
0;0.0947;lebendigem
0;0.0947;lebendigsten
0;0.0947;lebendigen
0;0.0947;lebendigstem
0;0.0947;lebendige
0;0.0947;lebendigste
0;0.0947;lebendigere
0;0.0947;lebendigerem
0;0.0947;lebendigeren
0;0.0947;lebendigerer
0;0.0947;lebendigeres
0;0.004;lebensfaehig
0;0.004;lebensfaehigem
0;0.004;lebensfaehigste
0;0.004;lebensfaehigeren
0;0.004;lebensfaehigerem
0;0.004;lebensfaehige
0;0.004;lebensfaehigster
0;0.004;lebensfaehigstes
0;0.004;lebensfaehigerer
0;0.004;lebensfaehigstem
0;0.004;lebensfaehigsten
0;0.004;lebensfaehigeres
0;0.004;lebensfaehigere
0;0.004;lebensfaehiges
0;0.004;lebensfaehiger
0;0.004;lebensfaehigen
0;0.2146;lebhaft
0;0.2146;lebhaftere
0;0.2146;lebhaften
0;0.2146;lebhaftestes
0;0.2146;lebhaftem
0;0.2146;lebhaftester
0;0.2146;lebhaftes
0;0.2146;lebhafte
0;0.2146;lebhafter
0;0.2146;lebhafterem
0;0.2146;lebhafteren
0;0.2146;lebhaftestem
0;0.2146;lebhaftesten
0;0.2146;lebhafteste
0;0.2146;lebhafterer
0;0.2146;lebhafteres
0;0.004;legal
0;0.004;legalste
0;0.004;legalstes
0;0.004;legale
0;0.004;legalerem
0;0.004;legaleren
0;0.004;legalsten
0;0.004;legalstem
0;0.004;legales
0;0.004;legaler
0;0.004;legalster
0;0.004;legalem
0;0.004;legalere
0;0.004;legalen
0;0.004;legalerer
0;0.004;legaleres
0;0.004;legendaer
0;0.004;legendaererem
0;0.004;legendaereren
0;0.004;legendaereres
0;0.004;legendaerere
0;0.004;legendaererer
0;0.004;legendaerster
0;0.004;legendaerstes
0;0.004;legendaere
0;0.004;legendaeres
0;0.004;legendaerer
0;0.004;legendaerste
0;0.004;legendaeren
0;0.004;legendaerstem
0;0.004;legendaersten
0;0.004;legendaerem
0;0.004;legitim
0;0.004;legitimsten
0;0.004;legitimstem
0;0.004;legitime
0;0.004;legitimster
0;0.004;legitimstes
0;0.004;legitimem
0;0.004;legitimen
0;0.004;legitimeres
0;0.004;legitimste
0;0.004;legitimeren
0;0.004;legitimerem
0;0.004;legitimere
0;0.004;legitimerer
0;0.004;legitimer
0;0.004;legitimes
0;0.004;leicht
0;0.004;leichte
0;0.004;leichteste
0;0.004;leichteren
0;0.004;leichterem
0;0.004;leichtere
0;0.004;leichterer
0;0.004;leichteres
0;0.004;leichtestem
0;0.004;leichtesten
0;0.004;leichten
0;0.004;leichtester
0;0.004;leichtes
0;0.004;leichtestes
0;0.004;leichter
0;0.004;leichtem
0;0.1988;leidenschaftlich
0;0.1988;leidenschaftlicherem
0;0.1988;leidenschaftlichem
0;0.1988;leidenschaftlichere
0;0.1988;leidenschaftlichen
0;0.1988;leidenschaftlicheren
0;0.1988;leidenschaftliche
0;0.1988;leidenschaftlichstem
0;0.1988;leidenschaftlichste
0;0.1988;leidenschaftlichsten
0;0.1988;leidenschaftlicheres
0;0.1988;leidenschaftlicherer
0;0.1988;leidenschaftliches
0;0.1988;leidenschaftlicher
0;0.1988;leidenschaftlichster
0;0.1988;leidenschaftlichstes
0;0.3222;leistungsfaehig
0;0.3222;leistungsfaehigsten
0;0.3222;leistungsfaehigen
0;0.3222;leistungsfaehige
0;0.3222;leistungsfaehigem
0;0.3222;leistungsfaehiger
0;0.3222;leistungsfaehigerem
0;0.3222;leistungsfaehigstem
0;0.3222;leistungsfaehigeren
0;0.3222;leistungsfaehigerer
0;0.3222;leistungsfaehigeres
0;0.3222;leistungsfaehigere
0;0.3222;leistungsfaehigste
0;0.3222;leistungsfaehigstes
0;0.3222;leistungsfaehiges
0;0.3222;leistungsfaehigster
0;0.004;leistungsstark
0;0.004;leistungsstarke
0;0.004;leistungsstarkem
0;0.004;leistungsstarken
0;0.004;leistungsstarker
0;0.004;leistungsstarkes
0;0.004;leistungsstaerkere
0;0.004;leistungsstaerkerem
0;0.004;leistungsstaerkeren
0;0.004;leistungsstaerkerer
0;0.004;leistungsstaerkeres
0;0.004;leistungsstaerkste
0;0.004;leistungsstaerkstem
0;0.004;leistungsstaerksten
0;0.004;leistungsstaerkster
0;0.004;leistungsstaerkstes
0;0.2492;lernen
0;0.2492;lerntest
0;0.2492;lernest
0;0.2492;lernten
0;0.2492;lernt
0;0.2492;lerntet
0;0.2492;lernte
0;0.2492;gelernt
0;0.2492;lernst
0;0.2492;lernet
0;0.2492;lerne
0;0.0821;leuchtend
0;0.0821;leuchtende
0;0.0821;leuchtendem
0;0.0821;leuchtenden
0;0.0821;leuchtender
0;0.0821;leuchtendes
0;0.0821;leuchtendere
0;0.0821;leuchtenderem
0;0.0821;leuchtenderen
0;0.0821;leuchtenderer
0;0.0821;leuchtenderes
0;0.0821;leuchtendste
0;0.0821;leuchtendstem
0;0.0821;leuchtendsten
0;0.0821;leuchtendster
0;0.0821;leuchtendstes
0;0.004;leutselig
0;0.004;leutseligere
0;0.004;leutseligster
0;0.004;leutseligstes
0;0.004;leutseligsten
0;0.004;leutseligstem
0;0.004;leutseligste
0;0.004;leutseligeren
0;0.004;leutseligerem
0;0.004;leutseligeres
0;0.004;leutseligerer
0;0.004;leutselige
0;0.004;leutseligem
0;0.004;leutseligen
0;0.004;leutseliges
0;0.004;leutseliger
0;0.004;liberal
0;0.004;liberaleres
0;0.004;liberale
0;0.004;liberalstem
0;0.004;liberalsten
0;0.004;liberaleren
0;0.004;liberalster
0;0.004;liberalerem
0;0.004;liberalstes
0;0.004;liberalerer
0;0.004;liberaler
0;0.004;liberalere
0;0.004;liberales
0;0.004;liberalste
0;0.004;liberalen
0;0.004;liberalem
0;0.1131;lieb
0;0.1131;liebster
0;0.1131;liebstes
0;0.1131;liebes
0;0.1131;liebere
0;0.1131;lieben
0;0.1131;liebem
0;0.1131;lieberen
0;0.1131;liebstem
0;0.1131;lieber
0;0.1131;lieberes
0;0.1131;lieberer
0;0.1131;liebsten
0;0.1131;liebe
0;0.1131;lieberem
0;0.1131;liebste
0;0.2077;liebenswert
0;0.2077;liebenswertesten
0;0.2077;liebenswertestem
0;0.2077;liebenswerteres
0;0.2077;liebenswerterer
0;0.2077;liebenswertem
0;0.2077;liebenswerterem
0;0.2077;liebenswerten
0;0.2077;liebenswerteren
0;0.2077;liebenswerter
0;0.2077;liebenswertere
0;0.2077;liebenswertes
0;0.2077;liebenswerteste
0;0.2077;liebenswerte
0;0.2077;liebenswertester
0;0.2077;liebenswertestes
0;0.2001;liebenswuerdig
0;0.2001;liebenswuerdigsten
0;0.2001;liebenswuerdigstem
0;0.2001;liebenswuerdigem
0;0.2001;liebenswuerdigste
0;0.2001;liebenswuerdigen
0;0.2001;liebenswuerdigeres
0;0.2001;liebenswuerdige
0;0.2001;liebenswuerdigstes
0;0.2001;liebenswuerdiger
0;0.2001;liebenswuerdigerer
0;0.2001;liebenswuerdiges
0;0.2001;liebenswuerdigerem
0;0.2001;liebenswuerdigster
0;0.2001;liebenswuerdigere
0;0.2001;liebenswuerdigeren
0;0.4657;liebevoll
0;0.4657;liebevolleren
0;0.4657;liebevollstem
0;0.4657;liebevollsten
0;0.4657;liebevolle
0;0.4657;liebevollerem
0;0.4657;liebevollerer
0;0.4657;liebevolleres
0;0.4657;liebevollere
0;0.4657;liebevollste
0;0.4657;liebevollen
0;0.4657;liebevollem
0;0.4657;liebevolles
0;0.4657;liebevoller
0;0.4657;liebevollstes
0;0.4657;liebevollster
0;0.004;lindern
0;0.004;lindertest
0;0.004;linderten
0;0.004;gelindert
0;0.004;linderte
0;0.004;linderen
0;0.004;linderst
0;0.004;lindert
0;0.004;lindere
0;0.004;lindertet
0;0.4445;loben
0;0.4445;lobten
0;0.4445;lobtest
0;0.4445;lobtet
0;0.4445;gelobt
0;0.4445;lobt
0;0.4445;lobest
0;0.4445;lobe
0;0.4445;lobte
0;0.4445;lobet
0;0.4445;lobst
0;0.0821;lobenswert
0;0.0821;lobenswerte
0;0.0821;lobenswerteres
0;0.0821;lobenswertem
0;0.0821;lobenswertere
0;0.0821;lobenswerterer
0;0.0821;lobenswerten
0;0.0821;lobenswerterem
0;0.0821;lobenswerteren
0;0.0821;lobenswerter
0;0.0821;lobenswertes
0;0.0821;lobenswerteste
0;0.0821;lobenswertesten
0;0.0821;lobenswertestem
